gene_id,f1.expected_count,f2.expected_count,f3.expected_count,f4.expected_count,f5.expected_count,f6.expected_count
ENSDARG00000116400,0,0,3.23,0,0,0
ENSDARG00000116402,9,3,3,7,7.15,13.71
ENSDARG00000116403,0,0,0,0,0,0
ENSDARG00000116404,9,8,4,8,6,9
ENSDARG00000116405,0,0,0,0,0,0
ENSDARG00000116406,0,0,0,0,0,0
ENSDARG00000116411,6.39,1.2,1.49,5.76,9.11,6.48
ENSDARG00000116415,0,0,0,0,0,0
ENSDARG00000116421,0,0,0,0,0,0
ENSDARG00000116425,0,0,0,0,0,0
ENSDARG00000116427,0,0,0,0,0,0
ENSDARG00000116428,0,0,0,1,1,0
ENSDARG00000116430,28,19,11,32,51,19
ENSDARG00000116433,14,19,9,10,8,13
ENSDARG00000116438,32,60,29,55,33,54
ENSDARG00000116442,45,66,46,69,17,42
ENSDARG00000116443,0,0,0,0,0,0
ENSDARG00000116445,239,243,144,277,256,290
ENSDARG00000116452,18.13,12.12,7,14.05,7.1,12.98
ENSDARG00000116455,0,0,0,0,0,0
ENSDARG00000116457,184.54,132.56,151.98,242.94,250.8,180.67
ENSDARG00000116465,0,0,0,0,1,0
ENSDARG00000116470,0,0,0,0,0,0
ENSDARG00000116471,0,0,0,0,0,0
ENSDARG00000116472,0,0,0,0,0,0
ENSDARG00000116474,0,0,0,0,0,0
ENSDARG00000116475,0,0,0,0,0,0
ENSDARG00000116477,0,0,0,0,0,0
ENSDARG00000116478,0,0,0,0,0,0
ENSDARG00000116479,0,0,0,0,0,0
ENSDARG00000116480,0,0,0,0,0,0
ENSDARG00000116481,0,0,0,0,0,0
ENSDARG00000116483,0,1,4,4,2,2
ENSDARG00000116484,0,0,0,0,0,0
ENSDARG00000116487,12,11,10,16,11,14
ENSDARG00000116490,0,0,0,0,0,0
ENSDARG00000116491,7560.57,7591.66,5503.8,8267.2,8427.61,8345.42
ENSDARG00000116492,0,0,0,0,0,0
ENSDARG00000116493,18,27,21,19,12,29
ENSDARG00000116494,0.63,0.35,1.74,0,0.75,0.83
ENSDARG00000116497,36,90,80,65,51,60
ENSDARG00000116500,0,4.7,0,0,0,0
ENSDARG00000116503,0,0,0,0,0,0
ENSDARG00000116506,0,0,0,0,0,0
ENSDARG00000116509,0,0,0,0,0,0
ENSDARG00000116510,10,4.5,11,17,16.5,3
ENSDARG00000116511,21,24,17,30,19,21
ENSDARG00000116512,0,0,0,0,0,0
ENSDARG00000116513,0,0,0,0,0,0
ENSDARG00000116514,0,0,0,0,0,0
ENSDARG00000116515,0,0,0,0,0,0
ENSDARG00000116521,0,0,0.17,0,0,0
ENSDARG00000116524,5,1,3,2,3,4
ENSDARG00000116526,0,0,0,0,0,0
ENSDARG00000116527,0,0,0,0,0,0
ENSDARG00000116531,0,0,0,0,0,0
ENSDARG00000116532,0,0,0,0,0,0
ENSDARG00000116538,0,0,0,0,1,0
ENSDARG00000116540,0,0,0,0,0,0
ENSDARG00000116546,2.04,0,3.64,0,0,1.05
ENSDARG00000116547,0,0,0,0,0,0
ENSDARG00000116549,0,0,0,0,0,0
ENSDARG00000116556,299,402,282,415,222,371
ENSDARG00000116558,0,0,0,0,0,0
ENSDARG00000116559,0,0,0,0,0,0
ENSDARG00000116565,1,1,0,3,3,0
ENSDARG00000116567,0,0,0,0,0,1.61
ENSDARG00000116570,1.66,0,9.98,5.65,2.72,3.7
ENSDARG00000116572,0,0,0,0,0,0
ENSDARG00000116573,0,0,0,0,0,0
ENSDARG00000116574,4.32,6.12,4.56,3.14,4.15,4.74
ENSDARG00000116575,39,54,25,37,56,55
ENSDARG00000116576,0,0.03,0,0,0,0
ENSDARG00000116577,0,0,0,0,0,0
ENSDARG00000116579,0,0,0,0,0,0
ENSDARG00000116583,0,0,0,0,0,0
ENSDARG00000116584,5,7,10,16,2,11
ENSDARG00000116586,191.89,136.82,134.65,256.21,201.76,157.34
ENSDARG00000116587,1.8,20.23,12.56,13.68,18.51,16.3
ENSDARG00000116588,0,0,0,0,0,0
ENSDARG00000116592,0,0,0,0,0,0
ENSDARG00000116593,4,8,5,4,0,4
ENSDARG00000116594,0,0,0,0,0,0
ENSDARG00000116599,0,0,0,0,0,0
ENSDARG00000116601,0,0,0,0,0,0
ENSDARG00000116608,540,510,383,549,461,581
ENSDARG00000116611,0,0,0,0,0,0
ENSDARG00000116613,0,0,0,0,0,0
ENSDARG00000116616,0,0,0,1,0,0
ENSDARG00000116617,2867,2708,1507,2515,3068,3116
ENSDARG00000116618,86.56,78.57,61.29,81.32,50.72,93.59
ENSDARG00000116620,0,0,0,0,0,0
ENSDARG00000116621,2,1,1,3,1,0
ENSDARG00000116623,5.13,1.12,1.22,0,1.52,1.52
ENSDARG00000116625,153.71,164.44,101.81,218.18,168.68,182.66
ENSDARG00000116626,0,0,0,0,0,0
ENSDARG00000116627,0,1,0,3,4.24,0
ENSDARG00000116628,331,320,278,507,557,352
ENSDARG00000116630,0,0,0,0,0,0
ENSDARG00000116633,0,0,0,0,0,0
ENSDARG00000116635,0,0,0,0,0,0
ENSDARG00000116636,0,0,0,0,0,0
ENSDARG00000116637,0,0,0,0,0,0
ENSDARG00000116640,0.5,3.36,0.48,0,0,1.24
ENSDARG00000116643,2,0,1,0,2,3
ENSDARG00000116646,0,0,0,0,0,0
ENSDARG00000116649,986,1053,767,1168,1214,1167
ENSDARG00000116652,0,0,0,0,0,0
ENSDARG00000116653,0,0,0,0,0,0
ENSDARG00000116654,1.04,7.2,3,4,5.22,2.03
ENSDARG00000116657,0,0,0,0,0,0
ENSDARG00000116658,4,7,0,6,3,7
ENSDARG00000116660,5,2.39,5,10,9,11
ENSDARG00000116661,0,0,0,0,0,0
ENSDARG00000116666,16,32,26,33,16,20
ENSDARG00000116668,3,5,0,1.67,1,0
ENSDARG00000116673,0,0,0,0,0,0
ENSDARG00000116675,0,0,0,0,0,0
ENSDARG00000116676,0,3.46,0,0,0.01,0
ENSDARG00000116679,0,0,0,0,0,0
ENSDARG00000116680,1149,1439,1023,1575,1007,1350
ENSDARG00000116681,0,0,0,0,0,0
ENSDARG00000116683,0,0,0,0,0,0
ENSDARG00000116684,0,0,0,0,0,0
ENSDARG00000116686,0,0,0,0,0,0
ENSDARG00000116690,3,3,5,8,9,2
ENSDARG00000116691,0,0,0,0,0,0
ENSDARG00000116692,11.27,12.23,10,11.09,8.79,9.25
ENSDARG00000116704,0,0,0,0,1,0
ENSDARG00000116705,0,0,0,0,0,0
ENSDARG00000116707,0,0,0,0,0,0
ENSDARG00000116708,0,0,0,0,0,0
ENSDARG00000116712,244,294,209,391,235,302
ENSDARG00000116713,58,79,69,117,83,111
ENSDARG00000116715,0,0,0,0,0,0
ENSDARG00000116716,0,0,0,0,0,0
ENSDARG00000116717,62.2,52.13,39.42,89.46,52.93,58.42
ENSDARG00000116720,0,0,0,0,0,0
ENSDARG00000116723,21,15,18,31,9,48
ENSDARG00000116725,76,96,82,101,90,96
ENSDARG00000116726,0,0,0,0,0,0
ENSDARG00000116727,16,20,17,27,5,27
ENSDARG00000116732,20,28,23,34,15,36
ENSDARG00000116733,0,0,0,0,0,0
ENSDARG00000116736,0,0,0,0,0,0
ENSDARG00000116743,1211,1362,1003,1440,1231,1361
ENSDARG00000116745,0,0,0,0,0,0
ENSDARG00000116746,0,0,0,0,0,0
ENSDARG00000116747,0,0,0,0,0,0
ENSDARG00000116749,0,0,0,0,0,0
ENSDARG00000116751,0,0,0,0,0,0
ENSDARG00000116752,0,0,0,0,0,0
ENSDARG00000116753,0,0,0,0,0,0
ENSDARG00000116756,0,0,0,0,0,0
ENSDARG00000116758,39,48,21,42,35,48
ENSDARG00000116759,0,0,0,1,0,0
ENSDARG00000116762,0,0,2,0.71,0,0
ENSDARG00000116763,0,0,0,0,0,0
ENSDARG00000116765,77,74,49,78,63,93
ENSDARG00000116769,218,400,262,367,137,306
ENSDARG00000116770,0,0,0,0,0,1
ENSDARG00000116772,0,0,0,0,0,0
ENSDARG00000116778,0,0,0,0,0,0
ENSDARG00000116780,0,0,0,0,0,0
ENSDARG00000116781,0,1,0,0,1,1
ENSDARG00000116784,0,0,0,0,0,0
ENSDARG00000116789,25,36,24,37,18,27
ENSDARG00000116796,8,8,2,6,3,4
ENSDARG00000116800,0,0,0,0,0,0
ENSDARG00000116802,0,0,2,1,0,2
ENSDARG00000116804,41,38,31,89,86,44
ENSDARG00000116806,1245,1172,1142,1912,1602,1345
ENSDARG00000116807,0,0,0,0,0,0
ENSDARG00000116814,73,83.72,73.94,94,91,87
ENSDARG00000116815,32,52,29,56,29,38
ENSDARG00000116816,0,0,0,0,0,0
ENSDARG00000116818,0,0,0,0,0,0
ENSDARG00000116823,0,0,0,0,0,0
ENSDARG00000116824,0,0,0,0,0,0
ENSDARG00000116825,0,0,0,0,0,0
ENSDARG00000116826,0,0,0,0,0,0
ENSDARG00000116829,0,0,0,0,0,0
ENSDARG00000116830,0,0,2,0,0,0
ENSDARG00000116832,14,13,9,26,18,14
ENSDARG00000116833,118,101,81,136,96,134
ENSDARG00000116835,1204,1133,949,1507,1471,1472
ENSDARG00000116838,0,0,0,0,0,3
ENSDARG00000116840,0,0,0,0,0,0
ENSDARG00000116843,2,4,1,3,1,4
ENSDARG00000116848,1,2,1,3,3,2
ENSDARG00000116852,0,0,0,0,0,0
ENSDARG00000116853,0,0,0,0,0,0
ENSDARG00000116855,3.6,3.99,0,0,0,3
ENSDARG00000116856,0,1,0,0,0,0
ENSDARG00000116857,0,0,0,0,0,0
ENSDARG00000116862,0,1,1.78,1.75,0,5.02
ENSDARG00000116863,67,85,45,101,67,86
ENSDARG00000116865,0,0,0,0,0,0
ENSDARG00000116868,0,0,0,0,0,0
ENSDARG00000116869,0,0,0,0,0,0
ENSDARG00000116871,1075,1927,1196,1724,857,1481
ENSDARG00000116873,0,0,0,0,0,0
ENSDARG00000116874,0,0,0,0,0,0
ENSDARG00000116876,0,0,0,0,0,0
ENSDARG00000116881,0,0,0,0,0,0
ENSDARG00000116887,0,0,0,0,0,0
ENSDARG00000116893,0,0,0,0,0,0
ENSDARG00000116895,7,13,5,17,9,13
ENSDARG00000116896,20,10,7,15,11,8
ENSDARG00000116898,11,16,11,17,19,14
ENSDARG00000116909,0,0,0,0,0,0
ENSDARG00000116910,0,0,0,0,0,0
ENSDARG00000116911,0,0,0,0,0,0
ENSDARG00000116912,0,0,0,0,0,0
ENSDARG00000116915,54.91,54.66,57.7,77.14,58.99,58.95
ENSDARG00000116916,0,0,0,0,0,0
ENSDARG00000116917,0,0,0,0,0,0
ENSDARG00000116924,0,0,0,0,0,0
ENSDARG00000116926,2.5,0.5,1,2.5,2,0
ENSDARG00000116928,16,25,18,21,32,28
ENSDARG00000116935,0,0,0,0,0,0
ENSDARG00000116937,260,314,213,383,156,346
ENSDARG00000116938,0,0,0,0,0,0
ENSDARG00000116939,0,0,0,0,0,0
ENSDARG00000116940,0,0,0,0,0,0
ENSDARG00000116941,4,4,0,0,1,2
ENSDARG00000116942,0,0,0,0,0,0
ENSDARG00000116943,0,0,0,0,0,0
ENSDARG00000116945,0,0,0,0,0,0
ENSDARG00000116946,6.13,9.31,5.57,6.49,2.8,10.67
ENSDARG00000116947,0,0,0,0,0,0
ENSDARG00000116952,0,0,0,0,0,0
ENSDARG00000116953,0,0,0,0,0,0
ENSDARG00000116954,0,0,0,0,0,0
ENSDARG00000116958,0,0,0,0,0,0
ENSDARG00000116959,0,0,0,0,0,0
ENSDARG00000116963,0,0,0,0,0,0
ENSDARG00000116964,0,0,0,0,0,0
ENSDARG00000116966,0,0,0,0,0,0
ENSDARG00000116969,0,0,0,0,0,0
ENSDARG00000116970,0,0,0,0,0,0.39
ENSDARG00000116971,0,3,0,1,1,1
ENSDARG00000116976,12,8,5,8,3,7
ENSDARG00000116979,0,0,0,0,0,0
ENSDARG00000116980,0,0,0,0,0,0
ENSDARG00000116982,1.82,0,0,1.14,0,0
ENSDARG00000116984,1,2,0,1,2,1
ENSDARG00000116986,96.72,106.04,77.12,128.45,73.24,154.92
ENSDARG00000116988,18,14,14,27,15,27
ENSDARG00000116990,1,4.5,5.4,2,4,11.67
ENSDARG00000116992,20.85,16.09,9.79,26.48,17.96,28.33
ENSDARG00000116994,4,8,5,9,12,8
ENSDARG00000116999,0,1,0,0,1,3
ENSDARG00000117000,9,9,11,13,15,17
ENSDARG00000117001,288,333,278,475,504,354
ENSDARG00000117006,0,0,0,0,0,0
ENSDARG00000117007,0,0,0,0,0,0
ENSDARG00000117008,0,0,0,0,0,0
ENSDARG00000117011,32.93,21.02,28.59,27.08,18.37,24.91
ENSDARG00000117016,0,0,0,0,0,0
ENSDARG00000117021,0,0,0,0,0,0
ENSDARG00000117022,0,0,0,0,0,0
ENSDARG00000117023,1,0,1,3,1,3
ENSDARG00000117030,0,0,0,0,0,0
ENSDARG00000117031,0,0,0,0,0,0
ENSDARG00000117034,0,0,0,0,0,0
ENSDARG00000117035,0,0,0,0,0,0
ENSDARG00000117036,0,0,0,0,0,0
ENSDARG00000117044,0,0,0,0,0,0
ENSDARG00000117046,0,0,0,0,0,0
ENSDARG00000117047,0,0,0,0,0,0
ENSDARG00000117053,0,0,0,0,0,0
ENSDARG00000117055,0,0,0,0,0,0
ENSDARG00000117056,0,0,0,0,0,0
ENSDARG00000117058,0,0.32,1.67,1,0,1.07
ENSDARG00000117062,0,0,0,0,0,0
ENSDARG00000117063,0,0,0,0,0,0
ENSDARG00000117065,0,0,0,0,0,0
ENSDARG00000117069,28,43,40,45,27,37
ENSDARG00000117071,0,0,0,0,0,0
ENSDARG00000117075,25,41,16,29,27,31
ENSDARG00000117076,142.64,176.85,141,215.64,194.41,162.71
ENSDARG00000117077,0,0,0,0,0,0
ENSDARG00000117081,0,0,0,0,0,0
ENSDARG00000117082,0,0,0,0,0,0
ENSDARG00000117085,1,2,4,3,4,2
ENSDARG00000117089,267,239,184,265,261,252
ENSDARG00000117093,105,149,95,147,79,144
ENSDARG00000117096,10.68,16.59,10.86,0,9.67,15.51
ENSDARG00000117097,35.75,32.12,33.31,31.81,38.1,28.09
ENSDARG00000117098,0,0,0,0,0,0
ENSDARG00000117101,0,0,0,0,0,0
ENSDARG00000117105,0,0,0,0,0,0
ENSDARG00000117106,0,0,0,0,0,0
ENSDARG00000117107,16,10,21,18,29,15
ENSDARG00000117109,142,126,214,335.46,367,152
ENSDARG00000117113,13.04,2.3,4.78,3.19,14.57,12.22
ENSDARG00000117117,0,0,0,0,0,0
ENSDARG00000117118,0,0,1,0,1,1.08
ENSDARG00000117122,0,0,0,0,0,0
ENSDARG00000117123,0,2,0,1,0,1
ENSDARG00000117125,0,0,0,0,0,0
ENSDARG00000117126,0,0,0,0,0,0
ENSDARG00000117127,0,0,0,0,0,0
ENSDARG00000117128,0,0,0,0,0,0
ENSDARG00000117129,0,0,0,0,0,0
ENSDARG00000117130,245,221,207,343,255,267.21
ENSDARG00000117132,25.34,39.78,19.57,29.3,21.17,27.17
ENSDARG00000117133,261,237,110,195,186,304
ENSDARG00000117135,0,1,0,2,0,0
ENSDARG00000117139,0,0,0,0,0,0
ENSDARG00000117143,0,0,0,0,0,0
ENSDARG00000117144,10,10,10,17,10,10
ENSDARG00000117145,467,433,349,545,524,479
ENSDARG00000117147,0,0,0,0,0,0
ENSDARG00000117148,0,0,0,0,0,0
ENSDARG00000117155,7,13,13,26,19,16
ENSDARG00000117156,12.49,18,13.84,12.75,7.71,21.98
ENSDARG00000117159,0,0,0,0,0,0
ENSDARG00000117163,34.5,56.94,39.34,36.75,26.45,42.79
ENSDARG00000117166,0,0,0,0,0,0
ENSDARG00000117168,0,0,0,1.75,6.86,4.25
ENSDARG00000117170,0,0,0,0,0,0
ENSDARG00000117171,0,0,0,0,0,0
ENSDARG00000117173,1.5,0,1.5,0,0,0
ENSDARG00000117174,122.12,85.24,55.66,0,80.37,44.92
ENSDARG00000117179,11,17,23,18,11,25
ENSDARG00000117183,0,0,0,0,0,0
ENSDARG00000117184,0,0,0,0,0,0
ENSDARG00000117185,6,7,6,4,3,4
ENSDARG00000117187,0,0,0,0,0,0
ENSDARG00000117189,0,1,1,0,0,0.39
ENSDARG00000117193,6,10,5,8,8,7
ENSDARG00000117196,14.48,3.58,4.24,1.02,8.05,6.27
ENSDARG00000117197,0,0,2,1.15,0,0
ENSDARG00000117200,3.08,0,0,0,0,0
ENSDARG00000117202,0,0,0,0,0,0
ENSDARG00000117203,0,0,0,0,0,0
ENSDARG00000117204,1,0,0,2,0,0
ENSDARG00000117206,0,0,0,0,0,0
ENSDARG00000117208,0,0,0,0,0,0
ENSDARG00000117209,0,0,0,0,0,0
ENSDARG00000117211,53,35,49,89,48,56
ENSDARG00000117212,0,0,0,0,0,0
ENSDARG00000117213,1,1,1,0,1,0
ENSDARG00000117214,0,2,0,0,1,0
ENSDARG00000117215,0,0,0,1,0,0
ENSDARG00000117216,9,10,1,3,1,17
ENSDARG00000117217,31.1,37.31,19.06,42.26,19,29.07
ENSDARG00000117219,0,0,0,1,0,1
ENSDARG00000117220,0,0,0,0,0,0
ENSDARG00000117221,0,0,0,0,0,0
ENSDARG00000117222,0,0,0,1,2,2
ENSDARG00000117223,0,0,0,0,0,0
ENSDARG00000117224,8.12,3.78,11.81,5.73,6.36,9.39
ENSDARG00000117225,2,0,0,2,0,0
ENSDARG00000117226,0,3,0,2,0,0
ENSDARG00000117227,1,0,0,2,0,0
ENSDARG00000117228,1,0,0,0,0,1
ENSDARG00000117229,7,11,5,5,10,12
ENSDARG00000117230,10,15,6,9,7,8
ENSDARG00000117231,46,50,12,29,18,52
ENSDARG00000117232,0,0,0,0,0,0
ENSDARG00000117233,10,9,11,8,9,17
ENSDARG00000117234,1,0,0,0,1,1
ENSDARG00000117235,0,1,0,0,0,1
ENSDARG00000117236,49,76,44,69,30,70
ENSDARG00000117237,0,0,0,0,0,0
ENSDARG00000117238,13,16,24,22,11,23
ENSDARG00000117239,47.76,30.44,29.94,62.31,46.88,49.72
ENSDARG00000117240,589,632,527,896,859,652
ENSDARG00000117241,6,5,4,1,1,4
ENSDARG00000117242,1,0,0,2,2,1
ENSDARG00000117243,0,0,0,0,0,0
ENSDARG00000117244,391,530,392,588,355,490
ENSDARG00000117245,50,63,49,70,33,45
ENSDARG00000117246,0,0,0,0,0,0
ENSDARG00000117247,18,23,20,30,23,23
ENSDARG00000117248,1,0,0,1,1,1
ENSDARG00000117249,9,7,2,10,6,10
ENSDARG00000117250,0,1,2,1,1,1
ENSDARG00000117251,14,16,9,9,5,11
ENSDARG00000117252,1,2,2,3,0,2
ENSDARG00000117253,51,38,35,58,49,45
ENSDARG00000117254,0,0,0,0,0,0
ENSDARG00000117255,7,11,7,10,9,4
ENSDARG00000117256,28,31,21,29,18,29
ENSDARG00000117257,0,0,1,0,0,0
ENSDARG00000117258,40,35,15,19,23,42
ENSDARG00000117259,39.51,48.16,67.56,97.24,35.67,111.42
ENSDARG00000117260,5,16,12,22,21,16
ENSDARG00000117261,0,0,0,0,0,0
ENSDARG00000117262,25,33,35,62,29,41
ENSDARG00000117263,3,0,3,0,2,3
ENSDARG00000117264,85,62,83,127,75,74
ENSDARG00000117265,13.05,7.21,13.28,12.31,15.18,10.69
ENSDARG00000117266,17.9,19.9,177.4,254.4,319.61,16.95
ENSDARG00000117267,0,1,0,0,0,0
ENSDARG00000117268,0,0,0,0,0,0
ENSDARG00000117269,0,0,0,0,0,0
ENSDARG00000117270,0,1,0,0,0,0
ENSDARG00000117271,0,0,0,0,0,0
ENSDARG00000117272,2.46,0,1,0,0,0
ENSDARG00000117273,14,27,16,32,14,22
ENSDARG00000117274,1,5,1,2,2,1
ENSDARG00000117275,17,28,15,27,9,27
ENSDARG00000117276,2,2,1,2,1,1
ENSDARG00000117277,2,4,2,0,2,2
ENSDARG00000117278,83,108,69,108,61,87
ENSDARG00000117279,0,0,0,0,0,0
ENSDARG00000117280,9.26,11.63,2.53,6.33,17.53,6.42
ENSDARG00000117281,0,4,2,6,4,0
ENSDARG00000117282,12,15,8,15,7,17
ENSDARG00000117283,122.46,203,136.97,215,112,181
ENSDARG00000117284,16,19,13,25,13,26
ENSDARG00000117285,1,0,0,0,0,0
ENSDARG00000117286,3,7,2,4,2,3
ENSDARG00000117287,0,0,0,0,0,0
ENSDARG00000117288,55,60,29,55,32,67
ENSDARG00000117289,1,0,0,0,0,0
ENSDARG00000117290,0,0,0,0,0,0
ENSDARG00000117291,617,632,488,815,766,626
ENSDARG00000117292,0,0,0,0,0,0
ENSDARG00000117293,52,62,58,92,66,60
ENSDARG00000117294,23,14,17,23,8,15
ENSDARG00000117295,41.22,58.06,34.88,68.98,72.1,66.09
ENSDARG00000117296,0,0,0,0,0,0
ENSDARG00000117297,19,44,26,48,14,40
ENSDARG00000117298,35,38,38,47.21,37,42
ENSDARG00000117299,1,0,0,0,0,1
ENSDARG00000117300,18,27,62,89,166,29
ENSDARG00000117301,0,0,0,0,0,0
ENSDARG00000117302,0,0,0,0,1,1
ENSDARG00000117303,0,0,0,0,0,0
ENSDARG00000117304,2,1,1,1,0,0
ENSDARG00000117305,27,25.12,12,28.23,19.29,17.08
ENSDARG00000117306,0,0,0,0,0,0
ENSDARG00000117307,3,0,2,7,2,4
ENSDARG00000117308,50,62,53,73,71,75
ENSDARG00000117309,47.08,41.64,44.35,64.66,61.54,61.97
ENSDARG00000117310,0,1,0,1,0,0
ENSDARG00000117311,0,1,0,2,0,0
ENSDARG00000117312,748,649,570,985,906,852
ENSDARG00000117314,0,0,0,0,0,1
ENSDARG00000117315,0,0,0,0,0,0
ENSDARG00000117316,0,0,0,0,0,0
ENSDARG00000117317,0,0,0,0,0,0
ENSDARG00000117318,0,0,0,0,0,0
ENSDARG00000117319,208.97,214,192,214,321,220
ENSDARG00000117320,48,60,43,62,23,55
ENSDARG00000117321,55,61,55,90,46,59
ENSDARG00000117322,3,6,5,7,4,3
ENSDARG00000117323,0,0,0,0,0,0
ENSDARG00000117324,285,353,227,359,255,340
ENSDARG00000117325,2,1,0,1,0,2
ENSDARG00000117326,23,37,24,40,19,39
ENSDARG00000117327,0,0,0,0,0,0
ENSDARG00000117328,3,2,2,1,1,2
ENSDARG00000117330,0,0,0,0,0,0
ENSDARG00000117331,10.55,5.11,3.76,7.62,15.6,8.12
ENSDARG00000117332,1,1,2,0,1,4
ENSDARG00000117333,0,0,0,0,0,0
ENSDARG00000117334,0,0,0,0,0,0
ENSDARG00000117335,39,49,40,53,62,54
ENSDARG00000117336,11.14,6.09,2.03,14.46,8.13,15.3
ENSDARG00000117337,32,39,30,49,39,44
ENSDARG00000117338,0,0,1,0,0,0
ENSDARG00000117339,0,0,1,0,1,2
ENSDARG00000117340,13.38,9.21,5.87,4.74,4.3,3.34
ENSDARG00000117341,1.49,10.57,4.88,7.02,5.18,5.44
ENSDARG00000117342,117,158,91,151,102,176
ENSDARG00000117343,0,0,0,0,0,0
ENSDARG00000117344,2,4,3,1,3,5
ENSDARG00000117345,1,2,1,0,1,0
ENSDARG00000117346,2,0,0,1,0,1
ENSDARG00000117347,14.75,6.28,2.12,5.46,1.74,8.96
ENSDARG00000117348,5,0,1,4,2,3
ENSDARG00000117350,0,0,0,0,0,0
ENSDARG00000117351,0,0,0,0,0,0
ENSDARG00000117352,1,6,2,5,1,4
ENSDARG00000117353,0,0,0,1,1,0
ENSDARG00000117354,0,0,0,0,0,0
ENSDARG00000117355,0,0,0,0,0,0
ENSDARG00000117356,0,0,0,1,0,0
ENSDARG00000117357,0,0,0,0,0,0
ENSDARG00000117358,71,59,29,67,27,88
ENSDARG00000117359,1,1,0,1,0,1
ENSDARG00000117360,0,0,0,0,0,0
ENSDARG00000117361,562,629,489,829,490,772
ENSDARG00000117362,0,11.03,3.54,18.76,0,11.98
ENSDARG00000117364,0,0,0,0,1,0
ENSDARG00000117365,0,2,0,1,1,1
ENSDARG00000117366,0,0,0,0,0,0
ENSDARG00000117367,1,0,0,0,0,1
ENSDARG00000117368,0,1.43,0,1.17,0,1.09
ENSDARG00000117369,83,93,60,118,55,106
ENSDARG00000117370,1,1,2,0,0,2
ENSDARG00000117371,53,77,64,75,58,53
ENSDARG00000117372,0,0,0,0,0,0
ENSDARG00000117373,26,40,29,41,20,21
ENSDARG00000117374,0,1,0,0,0,1
ENSDARG00000117375,26.15,27.26,17.94,34.9,31.65,38.66
ENSDARG00000117376,224,269,223,314,277,274
ENSDARG00000117377,0,2,0,1,2,1
ENSDARG00000117378,75,72,85,144,86,90
ENSDARG00000117380,11,7,11,18,10,20
ENSDARG00000117381,0,0,0,0,0,0
ENSDARG00000117382,6,9,4,8,11,11
ENSDARG00000117384,11,14,11,13,26,14
ENSDARG00000117385,9,10,10,16,18,12
ENSDARG00000117386,0,0,2,0,1,0
ENSDARG00000117387,0,0,0,0,0,0
ENSDARG00000117388,34,66,38,69,11,62
ENSDARG00000117389,1,0,0,0,0,0
ENSDARG00000117390,2,2,1,0,1,1
ENSDARG00000117391,0,0,0,0,0,0
ENSDARG00000117392,1,1,1,1,0,0
ENSDARG00000117394,0,0,0,0,0,0
ENSDARG00000117395,0,0,0,0,0,0
ENSDARG00000117396,0,0,0,0,0,0
ENSDARG00000117397,0,0,0,0,0,0
ENSDARG00000117398,0,0,0,0,0,0
ENSDARG00000117399,0,1,0,0,1,0
ENSDARG00000117400,174,182,180,215,210,175
ENSDARG00000117401,0,0,0,0,0,0
ENSDARG00000117402,0,0,0,0,0,0
ENSDARG00000117403,24.15,27.2,10.39,11.7,11.74,28.5
ENSDARG00000117404,0,0,0,0,0,0
ENSDARG00000117405,3,3,2,5,2,3
ENSDARG00000117406,0,0,4,1,0,3
ENSDARG00000117407,216,249,363,612,934,275
ENSDARG00000117408,24,39,31,44,64,44
ENSDARG00000117409,2,3,0,1,0,1
ENSDARG00000117410,0,0,0,0,0,1
ENSDARG00000117411,32,70,33,48,18,36
ENSDARG00000117412,1,1,1,2,0,0
ENSDARG00000117413,8,16,10,12,3,11
ENSDARG00000117414,0,0,0,3,2,2
ENSDARG00000117415,0,0,0,1,0,0
ENSDARG00000117416,0,0,0,2,1,1
ENSDARG00000117417,0,0,0,0,0,0
ENSDARG00000117418,9,12,10,12,9,20
ENSDARG00000117419,236,232,136,272,283,258
ENSDARG00000117420,0,2,1,0,0,0
ENSDARG00000117421,7,6,5,7,5,5
ENSDARG00000117422,0,0,0,0,0,0
ENSDARG00000117423,9.63,21.32,12.48,14.87,16.42,27.71
ENSDARG00000117424,15,10,6,16,10,20
ENSDARG00000117425,8,29,7,16,6,15
ENSDARG00000117426,0,0,0,0,0,0
ENSDARG00000117427,45.32,45.75,31.41,63.8,39.2,45.95
ENSDARG00000117428,10,27,20,32,11,28
ENSDARG00000117430,1,0,1,0,1,0
ENSDARG00000117431,2,1,1,2,3,2
ENSDARG00000117432,7,11,7,21,8,15
ENSDARG00000117433,0,0,0,0,0,0
ENSDARG00000117434,4,3,7,5,1,0
ENSDARG00000117435,0,0,0,0,0,0
ENSDARG00000117436,4,3,3,10,2,9
ENSDARG00000117437,0.43,0,0,1,0.33,0
ENSDARG00000117438,0,0,0,0,0,0
ENSDARG00000117439,4,1,0,1,1,0
ENSDARG00000117440,0,0,2,0,1,0
ENSDARG00000117441,1,0,0,0,1,0
ENSDARG00000117442,16,23,8,26,12,20
ENSDARG00000117443,0,0,1,0,0,0
ENSDARG00000117444,14,10,11.61,14,7,12
ENSDARG00000117445,73,118,72,106,46,90
ENSDARG00000117446,0,3,3,0,2,1
ENSDARG00000117447,13,13,12,19,13,18
ENSDARG00000117448,529,454,412,828,798,571
ENSDARG00000117449,0,0,0,0,0,0
ENSDARG00000117450,83,110,18,44,22.01,120
ENSDARG00000117451,0,1,2,3,0,1
